CodeSystem,ConceptCode,ConceptName
ICD9CM,410.61,"True posterior wall infarction, initial episode of care"
ICD9CM,410.62,"True posterior wall infarction, subsequent episode of care"
ICD9CM,410.70,"Subendocardial infarction, episode of care unspecified"
ICD9CM,410.71,"Subendocardial infarction, initial episode of care"
ICD9CM,410.72,"Subendocardial infarction, subsequent episode of care"
ICD9CM,410.80,"Acute myocardial infarction of other specified sites, episode of care unspecified"
ICD9CM,410.81,"Acute myocardial infarction of other specified sites, initial episode of care"
ICD9CM,410.82,"Acute myocardial infarction of other specified sites, subsequent episode of care"
ICD9CM,410.90,"Acute myocardial infarction of unspecified site, episode of care unspecified"
ICD9CM,410.91,"Acute myocardial infarction of unspecified site, initial episode of care"
ICD9CM,410.92,"Acute myocardial infarction of unspecified site, subsequent episode of care"
SNOMED CT,129574000,Postoperative myocardial infarction
SNOMED CT,10273003,Acute infarction of papillary muscle
SNOMED CT,15990001,Acute myocardial infarction of posterolateral wall
SNOMED CT,22298006,Myocardial infarction
SNOMED CT,30277009,Rupture of ventricle due to acute myocardial infarction
SNOMED CT,42531007,Microinfarct of heart
SNOMED CT,52035003,Acute anteroapical myocardial infarction
SNOMED CT,54329005,Acute myocardial infarction of anterior wall
SNOMED CT,57054005,Acute myocardial infarction
SNOMED CT,58612006,Acute myocardial infarction of lateral wall
SNOMED CT,62695002,Acute anteroseptal myocardial infarction
SNOMED CT,65547006,Acute myocardial infarction of inferolateral wall
SNOMED CT,70211005,Acute myocardial infarction of anterolateral wall
SNOMED CT,70422006,Acute subendocardial infarction
SNOMED CT,73795002,Acute myocardial infarction of inferior wall
SNOMED CT,79009004,Acute myocardial infarction of septum
SNOMED CT,304914007,Acute Q wave myocardial infarction
SNOMED CT,307140009,Acute non-Q wave infarction
SNOMED CT,314207007,Non-Q wave myocardial infarction
SNOMED CT,394710008,First myocardial infarction
SNOMED CT,401303003,Acute ST segment elevation myocardial infarction
SNOMED CT,401314000,Acute non-ST segment elevation myocardial infarction
SNOMED CT,418044006,Myocardial infarction in recovery phase
SNOMED CT,428196007,Mixed myocardial ischemia and infarction
SNOMED CT,428752002,Recent myocardial infarction
SNOMED CT,194802003,True posterior myocardial infarction
SNOMED CT,194809007,Acute myocardial infarction of atrium
SNOMED CT,194856005,Subsequent myocardial infarction
SNOMED CT,233835003,Acute widespread myocardial infarction
SNOMED CT,233838001,Acute posterior myocardial infarction
SNOMED CT,233843008,Silent myocardial infarction
SNOMED CT,32574007,"Past myocardial infarction diagnosed on electrocardiogram AND/OR other special investigation, but currently presenting no symptoms"
SNOMED CT,1208872002,Subsequent anterior non-ST segment elevation myocardial infarction
SNOMED CT,1208873007,Subsequent inferior non-ST segment elevation myocardial infarction
SNOMED CT,1163440003,Postoperative acute myocardial infarction
SNOMED CT,1204151009,Acute inferior non-ST segment elevation myocardial infarction of right ventricle
SNOMED CT,1204154001,Acute anterior non-ST segment elevation myocardial infarction with right ventricular involvement
SNOMED CT,1204155000,Acute anterior non-ST segment elevation myocardial infarction
SNOMED CT,1204152002,Acute inferior non-ST segment elevation myocardial infarction
SNOMED CT,1204222000,Acute non-ST segment elevation myocardial infarction of right ventricle
SNOMED CT,1755008,Old myocardial infarction
SNOMED CT,282006,Acute myocardial infarction of basal-lateral wall
SNOMED CT,59063002,Acute myocardial infarction of apical-lateral wall
SNOMED CT,64627002,Acute myocardial infarction of high lateral wall
SNOMED CT,70998009,Acute myocardial infarction of posterobasal wall
SNOMED CT,76593002,Acute myocardial infarction of inferoposterior wall
SNOMED CT,311792005,Postoperative transmural myocardial infarction of anterior wall
SNOMED CT,311793000,Postoperative transmural myocardial infarction of inferior wall
SNOMED CT,311796008,Postoperative subendocardial myocardial infarction
SNOMED CT,194857001,Subsequent myocardial infarction of anterior wall
SNOMED CT,194858006,Subsequent myocardial infarction of inferior wall
SNOMED CT,233825009,Acute Q wave infarction - anteroseptal
SNOMED CT,233826005,Acute non-Q wave infarction - anteroseptal
SNOMED CT,233827001,Acute Q wave infarction - anterolateral
SNOMED CT,233828006,Acute non-Q wave infarction - anterolateral
SNOMED CT,233829003,Acute Q wave infarction - inferior
SNOMED CT,233830008,Acute non-Q wave infarction - inferior
SNOMED CT,233831007,Acute Q wave infarction - inferolateral
SNOMED CT,233832000,Acute non-Q wave infarction - inferolateral
SNOMED CT,233833005,Acute Q wave infarction - lateral
SNOMED CT,233834004,Acute non-Q wave infarction - lateral
SNOMED CT,233836002,Acute Q wave infarction - widespread
SNOMED CT,233837006,Acute non-Q wave infarction - widespread
SNOMED CT,233839009,Old anterior myocardial infarction
SNOMED CT,233840006,Old inferior myocardial infarction
SNOMED CT,233841005,Old lateral myocardial infarction
SNOMED CT,233842003,Old posterior myocardial infarction
SNOMED CT,726499301000119105,Myocardial infarction due to atherothrombotic coronary artery disease
SNOMED CT,879955009,Myocardial infarction with non-obstructive coronary artery
SNOMED CT,896689003,Acute myocardial infarction due to occlusion of circumflex branch of left coronary artery
SNOMED CT,896691006,Acute ST segment elevation myocardial infarction due to occlusion of circumflex branch of left coronary artery
SNOMED CT,896696001,Acute ST segment elevation myocardial infarction of apex of heart
SNOMED CT,896697005,Acute ST segment elevation myocardial infarction of right ventricle
SNOMED CT,703164000,Acute anterior ST segment elevation myocardial infarction
SNOMED CT,703165004,Acute ST segment elevation myocardial infarction of anterior wall involving right ventricle
SNOMED CT,703209002,Subsequent ST segment elevation myocardial infarction of inferior wall
SNOMED CT,703210007,Subsequent ST segment elevation myocardial infarction of anterior wall
SNOMED CT,703211006,Subsequent ST segment elevation myocardial infarction
SNOMED CT,703212004,Acute myocardial infarction during procedure
SNOMED CT,703213009,Acute ST segment elevation myocardial infarction of inferior wall
SNOMED CT,703251009,Acute myocardial infarction of inferior wall involving right ventricle
SNOMED CT,703252002,Acute myocardial infarction of anterior wall involving right ventricle
SNOMED CT,703253007,Acute ST segment elevation myocardial infarction of inferior wall involving right ventricle
SNOMED CT,703360004,Subsequent non-ST segment elevation myocardial infarction
SNOMED CT,836293000,Acute myocardial infarction of right ventricle
SNOMED CT,836294006,Acute myocardial infarction of apex of heart
SNOMED CT,836295007,Acute myocardial infarction of inferolateral wall with posterior extension
SNOMED CT,840309000,Acute ST segment elevation myocardial infarction due to proximal left anterior descending coronary artery occlusion
SNOMED CT,840312002,Acute ST segment elevation myocardial infarction due to mid left anterior descending coronary artery occlusion
SNOMED CT,840316004,Acute ST segment elevation myocardial infarction due to distal left anterior descending coronary artery occlusion
SNOMED CT,840609007,Acute ST segment elevation myocardial infarction due to occlusion of anterior descending branch of left coronary artery
SNOMED CT,840680009,Acute ST segment elevation myocardial infarction due to occlusion of septal branch of anterior descending branch of left coronary artery
SNOMED CT,846668006,Acute ST segment elevation myocardial infarction due to occlusion of diagonal branch of anterior descending branch of left coronary artery
SNOMED CT,846683001,Acute ST segment elevation myocardial infarction due to occlusion of intermediate artery
SNOMED CT,868214006,Acute ST segment elevation myocardial infarction due to occlusion of proximal portion of right coronary artery
SNOMED CT,868217004,Acute ST segment elevation myocardial infarction due to occlusion of distal portion of right coronary artery
SNOMED CT,868220007,Acute ST segment elevation myocardial infarction due to occlusion of mid portion of right coronary artery
SNOMED CT,868224003,Acute ST segment elevation myocardial infarction due to occlusion of marginal branch of right coronary artery
SNOMED CT,868225002,Acute ST segment elevation myocardial infarction due to occlusion of posterior descending branch of right coronary artery
SNOMED CT,868226001,Acute ST segment elevation myocardial infarction due to occlusion of posterior lateral branch of right coronary artery
SNOMED CT,17531000119105,Acute myocardial infarction due to left coronary artery occlusion
SNOMED CT,23311000119105,Acute myocardial infarction due to right coronary artery occlusion
SNOMED CT,285981000119103,Acute ST segment elevation myocardial infarction involving left anterior descending coronary artery
SNOMED CT,380001000004106,Subendocardial myocardial infarction
SNOMED CT,12238111000119106,Acute ST segment elevation myocardial infarction of inferolateral wall
SNOMED CT,12238151000119107,Acute ST segment elevation myocardial infarction of inferoposterior wall
SNOMED CT,15712841000119100,Acute ST segment elevation myocardial infarction of posterolateral wall
SNOMED CT,15712881000119105,Acute ST segment elevation myocardial infarction of anterolateral wall
SNOMED CT,15712921000119103,Acute ST segment elevation myocardial infarction of lateral wall
SNOMED CT,15712961000119108,Acute ST segment elevation myocardial infarction of anteroseptal wall
SNOMED CT,15713041000119103,Acute ST segment elevation myocardial infarction of posterior wall
SNOMED CT,15713161000119100,Acute ST segment elevation myocardial infarction of septum
SNOMED CT,15713201000119105,Acute ST segment elevation myocardial infarction of posterobasal wall
SNOMED CT,15962541000119106,Acute ST segment elevation myocardial infarction of anteroapical wall
SNOMED CT,15963181000119104,Acute ST segment elevation myocardial infarction due to occlusion of circumflex coronary artery
SNOMED CT,16837681000119104,Myocardial infarction due to demand ischemia
SNOMED CT,15713081000119108,Acute ST segment elevation myocardial infarction involving left main coronary artery
SNOMED CT,15713121000119105,Acute STEMI (ST elevation myocardial infarction) due to RCA (right coronary artery) occlusion
